"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"1",38.1063783939942,29.5126002941127,40.336275855256,58.4358167863008,65.4755475339394,17.6875656982411,96.6586902971968,18.5317414349994,17.8176609118441,22.1988819178062,18.4511828168267,36.127727722216,0.00753557399922571
"2",40.3624045496933,26.5757882864976,39.7223096975019,127.826458653445,44.9742086478034,22.9394398278009,57.1816337000213,13.3127786419971,19.0481433478833,24.953729473718,27.3946440157855,38.1902079006898,0.00698295897360312
"3",37.0434276993939,27.5154159583335,24.7561961458063,53.9264021589828,73.3521885335608,23.4817462960117,58.0708342128489,18.1750403504954,20.33457433382,15.3209896253808,36.7984422754269,32.3017201949607,0.00673004519332109
"4",39.9640769998757,33.0623743421646,36.9105999605467,45.4390672474639,43.6582608582772,17.1598594628265,74.5333614766011,14.2323032634193,21.4734842821303,25.3662706635286,39.4180389615578,42.7314555948935,0.007232414016717
"5",32.2113688639196,28.6373258892552,39.0234550989431,68.4042511093537,33.3892191138963,16.5990520202631,73.6237026062575,21.7372174107596,19.9968531164809,31.3467049059839,33.0291645415365,34.8884324336121,0.00717088932760877
"6",61.6448867277965,24.7128314319124,41.8304688033899,51.2137714461996,42.4529982489375,15.2730120687217,59.9013544421193,13.7822977845656,17.2905630673667,28.7507868877633,35.1487724590319,45.2022656613409,0.00692686171984707
"7",32.2822160242943,31.5999483147759,27.5487548292567,30.9946036341359,60.4732386187879,18.8376333856698,80.9825295186538,5.71063231570642,16.1913655917383,25.4346885225308,24.1865398659992,38.8867860238849,0.00698735935690676
"8",25.6999583666665,10.6091772332374,23.4221913817936,57.4567912769888,71.9542950650509,20.6607678362473,71.9489952065541,16.964674027222,35.7347379587863,17.6225372292576,18.4670610001777,40.1537055309496,0.00659838114134574
"9",49.5373000132976,37.5501782021394,28.3913049128282,54.7696498956872,57.8251831409954,16.4911826155725,49.1150216111845,22.3772466494885,26.078012754597,25.9073437273289,43.2888454621703,33.882804075684,0.00669217350683703
"10",55.1530081676106,43.4928481130042,22.4074028143562,46.4450454592098,42.8044629745399,18.7642630624959,78.4439053829982,5.9577718743757,15.2123857472669,26.9200079090004,23.1045336400829,37.5074466495824,0.00722251284128744
"11",46.3974101011314,33.3343481353608,30.3806196659402,59.2744114438259,54.1710283379897,13.8776694298636,42.4609658600737,15.0384577258898,14.2246128759447,18.5851920396502,25.2564433598219,40.345685462643,0.00654007253696637
"12",54.3164569659365,22.9734614161868,40.5021410129177,42.406712009966,39.2147976960428,19.1123414909328,71.9857152627983,16.243477313567,18.9498473040791,25.4616961692918,19.4960593783055,43.3021292348287,0.00713015162444787
"13",34.7957925406995,20.7516415847001,25.4070563711213,46.8590888475307,44.4268423741016,21.9031524598354,40.3243372156242,23.932349597344,24.029174203714,37.0442932969982,40.9439119530796,36.6072055497896,0.00676439728305865
"14",50.241889159174,30.7192281050888,29.8354724418874,48.6825918776466,35.2251020329205,19.5916480055946,46.5273789583068,34.346802680562,28.8156698563527,29.8058631737379,33.7000965507962,48.7883779468721,0.00675701012401353
"15",31.8358110467625,32.846387624849,29.7397356897537,55.8466280372578,45.5095329400952,15.5451022304283,41.2060923089479,18.3048825133215,25.3034971644406,23.8526704828856,28.6275743159182,31.3949040586311,0.0066097456105856
"16",38.6022284498292,34.7169680130066,44.2494388628446,40.2494637256871,57.41267500157,25.5594727739873,45.5928271098034,16.9984798625014,24.7538507962309,23.9242348301493,26.198073718054,38.8631158151114,0.00685469086797569
"17",58.7183297666308,19.5103128903452,21.3911498806047,37.8647339159587,42.7475459768252,12.0421940400024,92.9500550085529,14.7984133035694,23.7386288503307,28.4400908344351,37.6024218870054,48.6339016598241,0.00698427322294674
"18",46.2709419668474,25.4490201181893,38.930932862537,46.2291519931544,63.0057665934106,14.7508742493152,59.9149768915393,17.9597014754217,19.0341026163421,39.8236826007211,23.3510787469469,36.2332441002351,0.00709847037506046
"19",33.0968248648912,27.4022524148776,31.8711623146815,50.3754075924343,48.7164961302661,19.2196674944323,70.0839283051597,13.6533148645571,25.1642297902494,27.3376650363993,40.9716809422135,45.381849073548,0.0068528200513142
"20",38.5801197668403,27.8709709840323,41.3902120741684,40.6058664599812,48.7667066713698,14.4994411637441,52.8571760290275,19.0388231971049,11.6143074148866,28.9268511355999,37.1117602413327,27.2406097067812,0.00694205077079747
"21",47.5840546916355,29.1592986749664,32.5242959155348,49.727983698094,59.7147182501792,15.6566814561204,64.7563294733649,16.2219529302804,15.2708501229101,30.085012608624,16.3867215844495,25.8218376338838,0.00691312244140572
"22",45.9771101504829,19.4869173271352,36.887479561681,26.7307334999942,45.9491453064419,22.4249420330739,70.5700031610638,25.1927520000946,15.1255153366489,22.6502540479062,28.9367224164504,39.6469242933842,0.00695886460231101
"23",42.156015553872,21.3508962820839,28.697899861057,57.2885071772155,38.5839350844291,15.3702626152894,68.5383383097118,19.3965706612114,16.6286685878003,15.8669392111893,31.9787642101076,52.8996322205976,0.00666525010365439
"24",42.5339880930118,29.6508682624821,24.7947894912686,62.6037986654209,44.9707742918282,14.3533550052021,70.4570362876007,15.9531839388144,16.9632745060449,20.0194788561816,44.516729745313,28.993269118985,0.00688822108138578
"25",51.8615961936169,28.5546540641621,38.0741744221461,62.9939498307791,56.864541906506,15.2960893964318,42.6343510111431,30.7513212335805,14.2453531793585,39.2910264427132,27.3742609173604,44.1813332560249,0.00688617554663923
"26",34.6005426360328,26.2245419800966,29.6872653116153,30.788481304485,46.3425032114683,25.941083812274,56.8034644540683,13.1822788291733,50.8624975713702,21.1796625738241,32.840808266137,27.2010532799594,0.00696911599622117
"27",41.3019900569335,38.6920204219182,32.1476375787518,46.8381315076391,62.5373665423124,14.1444066112529,77.8487667020341,19.3942908844843,12.092820476982,36.7303779521932,37.4305182167368,46.419717696514,0.00728163160653124
"28",40.0633880258547,31.6445509484168,33.9897353820076,56.8794772277565,45.0334402900837,14.2666637326396,67.0822398762238,12.3470609612527,26.6199432138015,14.5992300623255,22.790460596011,31.0794666797173,0.00682118944488487
"29",41.9132469799819,28.5369365158258,41.9373510681998,39.8749588235221,54.9087280822814,20.3382891023532,82.2825220046864,23.454731285277,18.5192758158541,21.718807340685,41.5386347700292,29.3929087581196,0.00734838819707663
"30",48.277569986035,29.9172679584708,41.0467519575454,69.5421752606549,42.1341885640879,16.8205390562977,60.0033994467118,27.050679037786,18.9442674510309,21.4409564593809,27.8830255828767,51.5208488719119,0.00704387664962706
"31",54.7700841411788,23.7656646821053,70.6721046401087,48.04122535349,53.8266745497762,24.1255944666029,61.1665547470902,16.3122543519901,20.7975338727967,39.9949889562436,23.1029400685361,49.1298725207524,0.0076360392863407
"32",36.296241692211,73.3411124988104,32.5656597744993,70.7396976715302,55.4687864598208,11.2947109002819,46.7614440230928,17.8246552074306,23.6053134488778,26.6370870369195,22.6398756010979,40.0292408798839,0.00741241335251596
"33",21.96143149147,31.9414887504474,43.5247600216704,39.2726768833878,55.3137864382106,15.0918382737201,48.8708368812976,12.1626847840971,26.2767281596803,23.0577944308124,33.2994061829711,52.7483219307309,0.0068434749722931
"34",33.2594487444848,18.012367557893,22.5981329793247,45.3172805722016,44.0346651074161,21.5834625636418,52.7796419256694,15.9394826920482,41.3386331039343,30.1232160693379,19.2180357543974,34.554683609435,0.00665929852126918
"35",31.2869791753846,26.8088595955674,30.1096633611483,39.3245200032191,62.2369818513681,15.3079976438784,68.1766162256036,8.74072019067434,41.9207288034272,21.3552977979716,23.3660523165942,48.0940262159645,0.00706123160911106
"36",34.7603365027886,31.1707309214548,22.6526866087976,53.8626231947533,45.7550887714983,64.8264290487469,71.0717843841345,7.00856854113855,26.5416504456263,25.4988217033971,33.1363150796092,32.0192341872694,0.00689315581478458
"37",38.0412697330026,35.3854858244344,25.7995045518381,41.9804613510862,53.1717087004886,21.8651167983388,112.966529341954,21.2783224189023,18.6891625321834,24.3194025401705,19.4110462681621,28.1019453448619,0.00757357024204898
"38",48.5236369598603,31.2128506360144,27.7052507301032,46.9900378144764,57.5565792227343,16.263170376068,56.7161165427473,19.0732744252467,23.7517336129687,22.5821250418677,19.5910148745873,30.0914465144845,0.00677219876344267
"39",43.6745762061528,29.1888112181132,49.0033063662479,40.2094441024696,32.7457019687622,10.9861489827604,64.7199947293726,35.4977217548196,24.6985663764539,34.0066307108911,37.9734972332977,32.3079359442724,0.00710539956870395
"40",37.2772050369168,19.4347263506256,31.7481542706115,71.0314131318638,36.8044665891476,12.1459467173451,79.4871663569037,19.9159941779917,21.6193753676601,79.4880836584741,38.5137320636466,30.5701929344194,0.00772049976810509
"41",22.0673772703279,29.8611648767979,46.7448077337769,70.4237628517629,53.569017659059,22.6198389041269,41.1584713342391,10.2455680740621,15.6154960563357,67.1472730587936,27.7014157672416,29.0152005408633,0.00733815619303366
"42",32.3151733986116,29.1267141175298,33.5162615343922,64.2596808002092,42.3434520613698,19.2573137128218,53.5187767189274,110.862121926533,13.9420045976043,29.4082219341663,23.7887210044713,41.0529699339681,0.00677784810069572
"43",36.6605474514968,30.807574199066,37.4516764311584,39.6462419527544,53.4083204762888,17.7708605630926,66.3048051165702,16.4322834977114,21.7988875871346,39.3202013546736,23.3938057063854,28.0062572445704,0.00721745373078639
"44",35.868398386621,34.3675733962915,34.0095417870234,46.6973882869499,37.0490785471241,14.7734728378258,56.1831756231499,18.7789792598816,21.3725276669255,30.2820679947176,38.6968431363826,66.5208800535771,0.00706616977328755
"45",45.8875152447356,24.4981072174545,33.1722120780356,39.1571752789235,83.6658153194896,38.7287061685271,61.7521502243299,11.1774432271582,21.2249584017394,21.4346219392918,26.3370493694898,48.9092491885503,0.00688806413047363
"46",32.2957233059562,16.9968325052334,37.0487553172955,63.2540632733796,46.4718620391877,19.2420371966093,37.8169573369422,14.6949450187532,22.6997136862594,26.2399866245664,29.2918945283624,24.8898984809198,0.0065803011020405
"47",49.4957015949418,22.3634694373321,30.0625398741036,62.3912247327838,52.8777884123754,11.7804012220429,94.8890248750291,14.785890089808,21.7466120317464,17.2949856799795,33.7925276826109,39.1290814901313,0.00692001271751963
"48",25.6524293026766,27.3461340179099,22.6123768507522,41.9886873343478,74.0206695392153,13.7513196961201,35.9676758988528,14.743213724298,24.806768519678,23.5528789877238,24.2580178109139,46.6930876886694,0.00661858885654928
"49",47.1108409634331,30.9560273764125,29.9642616576914,40.4419853483125,46.6523545767633,16.3285792559611,68.1875020405798,31.9291874614392,20.0714323783473,19.4472529688028,26.3547141428662,53.0412158450088,0.00705882802291469
"50",27.5765376733315,28.7407322340724,30.2397333081409,63.1981032218424,45.1764136285097,42.5677427563461,75.2465714005495,17.5381051442072,15.5540670078738,25.1551674121115,47.1454903517898,48.9078082637681,0.00706591278517768
"51",31.3837248663502,22.03140899245,69.6356922162778,46.186805402602,46.0390681028105,18.0963655141819,63.9228143020899,12.3270388184193,15.2431323558355,27.6842208994995,23.2111144164815,45.6342391934286,0.00742274799498079
"52",47.2379708484213,29.165381421381,31.4067420730666,53.4988668935243,59.0114824774813,15.5687034560726,69.226451929332,73.5915240880322,19.9049906507432,28.4424536153433,20.3765073585043,37.7971686933162,0.00706673288823464
"53",29.644713215229,31.469641414676,61.9553163619729,51.8031910868128,33.0536500181386,21.7690877255369,81.4269575139453,16.2026078824349,52.1379516066828,22.4289424602868,22.7307832072205,29.4691947732543,0.0074646320095075
"54",43.676108505837,51.9958582985103,29.5668112124364,40.6610511184821,45.0558474383517,53.2550049853727,57.6668385256228,12.5409208009476,23.87831989109,34.1201285516024,34.3469694118897,44.0776414395915,0.00728552363249437
"55",33.689265099087,21.5412427677185,24.1632962871619,58.8903687746325,40.4065504904052,23.3681404987535,75.7141842486439,18.1259091184335,21.0489774786718,19.9207174581981,27.316620318672,40.6562045402116,0.00680033287021834
"56",48.032379236752,18.7146973849012,28.5577470978607,19.5655398582234,53.1041346436416,17.4061441279199,91.5660496843576,19.6188244188602,24.3501269818318,38.7521771651159,21.2559659783515,33.9896486006519,0.00715275221718011
"57",46.9114731172632,15.8995873093065,29.1449115188035,55.9146730839633,47.6206042171495,16.5933802688666,85.1819137128308,14.1556018304759,17.718882020593,20.5524898349596,58.3958119785684,23.5717935271878,0.0070966877893603
"58",38.7851055665322,48.277990643213,25.0908380920156,46.9097629787908,34.9803725732755,22.5116600244948,54.612598204487,18.3880319509519,16.4537480344501,23.8822365297331,23.1977002540411,39.2503828287445,0.0068719973621547
"59",38.8763773904215,33.5384851250224,39.3653984587229,59.5232092242627,44.750889176786,96.4303256723643,50.8212527126996,15.6600681175098,31.7391226792222,27.2119511896602,27.1990861761928,36.1151230736523,0.0072247723928789
"60",53.0755004426388,32.4358627787768,27.7545954093445,42.1214493325646,67.6928335123147,16.588143943385,70.8688311888109,19.5652350643676,19.6254007264695,23.5312718739574,22.2953758057757,56.8782075986924,0.00724836986239561
"61",45.4634647402668,29.035038391317,27.8939486436214,54.151247071519,34.7794407133027,16.1888761194974,45.668630964224,20.3474538138249,24.3254184132678,30.6882916291608,36.9239151504337,32.5436077844862,0.00674913386387883
"62",36.3048290656866,25.9976229096923,39.2825196326713,52.0797246612019,48.8434279189336,24.7229799175868,94.4169803723525,17.2481125513453,16.1444444289558,39.1995473552604,28.4179794659525,31.8038277361985,0.00759489395567969
"63",57.8992548374326,41.3570799941544,23.6746345859066,52.6322205016966,51.4998292419377,65.0163208464862,61.5324244789662,22.542497651724,15.6629422514811,35.0284381868904,27.8154960953826,53.0103997442154,0.00725902043546463
